"","Reporter.Country.Code","Partner.Country.Code"
"3616",173,171
"3617",173,174
"3618",173,117
"3619",173,146
"3620",173,183
"3621",173,184
"3622",173,186
"3623",173,200
"3624",173,198
"3625",173,202
"3626",173,203
"3627",173,210
"3628",173,211
"3629",173,216
"3630",173,220
"3631",173,222
"3632",173,223
"3633",173,229
"3634",173,231
"3635",174,4
"3636",174,9
"3637",174,10
"3638",174,11
"3639",174,14
"3640",174,15
"3641",174,20
"3642",174,21
"3643",174,32
"3644",174,33
"3645",174,37
"3646",174,40
"3647",174,96
"3648",174,128
"3649",174,41
"3650",174,214
"3651",174,44
"3652",174,48
"3653",174,50
"3654",174,167
"3655",174,54
"3656",174,58
"3657",174,59
"3658",174,64
"3659",174,67
"3660",174,68
"3661",174,79
"3662",174,84
"3663",174,89
"3664",174,90
"3665",174,95
"3666",174,97
"3667",174,99
"3668",174,100
"3669",174,104
"3670",174,106
"3671",174,110
"3672",174,112
"3673",174,114
"3674",174,118
"3675",174,131
"3676",174,133
"3677",174,137
"3678",174,143
"3679",174,150
"3680",174,156
"3681",174,158
"3682",174,162
"3683",174,221
"3684",174,165
"3685",174,166
"3686",174,169
"3687",174,170
"3688",174,171
"3689",174,173
"3690",174,117
"3691",174,146
"3692",174,183
"3693",174,184
"3694",174,200
"3695",174,198
"3696",174,202
"3697",174,203
"3698",174,210
"3699",174,211
"3700",174,216
"3701",174,217
"3702",174,220
"3703",174,222
"3704",174,223
"3705",174,226
"3706",174,229
"3707",174,231
"3708",174,234
"3709",174,236
"3710",174,181
"3711",117,3
"3712",117,4
"3713",117,9
"3714",117,10
"3715",117,11
"3716",117,14
"3717",117,15
"3718",117,19
"3719",117,20
"3720",117,21
"3721",117,32
"3722",117,33
"3723",117,40
"3724",117,96
"3725",117,128
"3726",117,41
"3727",117,214
"3728",117,44
"3729",117,48
"3730",117,50
"3731",117,167
"3732",117,54
"3733",117,58
"3734",117,59
"3735",117,60
"3736",117,68
"3737",117,79
"3738",117,84
"3739",117,89
"3740",117,90
"3741",117,95
"3742",117,97
"3743",117,99
"3744",117,100
"3745",117,101
"3746",117,104
"3747",117,106
"3748",117,110
"3749",117,112
"3750",117,114
"3751",117,118
"3752",117,126
"3753",117,129
"3754",117,131
"3755",117,133
"3756",117,137
"3757",117,143
"3758",117,150
"3759",117,156
"3760",117,157
"3761",117,162
"3762",117,221
"3763",117,165
"3764",117,166
"3765",117,168
"3766",117,169
"3767",117,170
"3768",117,171
"3769",117,173
"3770",117,174
"3771",117,183
"3772",117,200
"3773",117,202
"3774",117,203
"3775",117,38
"3776",117,210
"3777",117,211
"3778",117,216
"3779",117,223
"3780",117,229
"3781",117,231
"3782",117,234
"3783",117,236
"3784",146,3
"3785",146,9
"3786",146,10
"3787",146,11
"3788",146,15
"3789",146,33
"3790",146,41
"3791",146,98
"3792",146,50
"3793",146,167
"3794",146,59
"3795",146,68
"3796",146,79
"3797",146,84
"3798",146,97
"3799",146,104
"3800",146,106
"3801",146,110
"3802",146,112
"3803",146,126
"3804",146,150
"3805",146,162
"3806",146,173
"3807",146,183
"3808",146,186
"3809",146,200
"3810",146,198
"3811",146,203
"3812",146,210
"3813",146,211
"3814",146,216
"3815",146,223
"3816",146,229
"3817",146,231
"3818",183,3
"3819",183,4
"3820",183,9
"3821",183,10
"3822",183,11
"3823",183,15
"3824",183,32
"3825",183,33
"3826",183,96
"3827",183,214
"3828",183,98
"3829",183,50
"3830",183,54
"3831",183,58
"3832",183,59
"3833",183,67
"3834",183,68
"3835",183,79
"3836",183,84
"3837",183,97
"3838",183,101
"3839",183,104
"3840",183,106
"3841",183,110
"3842",183,112
"3843",183,129
"3844",183,131
"3845",183,143
"3846",183,150
"3847",183,162
"3848",183,171
"3849",183,173
"3850",183,174
"3851",183,117
"3852",183,146
"3853",183,186
"3854",183,200
"3855",183,198
"3856",183,202
"3857",183,203
"3858",183,38
"3859",183,210
"3860",183,211
"3861",183,216
"3862",183,222
"3863",183,223
"3864",183,229
"3865",183,231
"3866",184,15
"3867",184,53
"3868",184,68
"3869",184,79
"3870",184,106
"3871",184,114
"3872",184,150
"3873",184,202
"3874",184,203
"3875",184,211
"3876",184,226
"3877",184,229
"3878",184,181
"3879",186,3
"3880",186,4
"3881",186,10
"3882",186,11
"3883",186,15
"3884",186,21
"3885",186,233
"3886",186,33
"3887",186,98
"3888",186,50
"3889",186,167
"3890",186,54
"3891",186,59
"3892",186,67
"3893",186,68
"3894",186,79
"3895",186,84
"3896",186,97
"3897",186,104
"3898",186,106
"3899",186,110
"3900",186,118
"3901",186,143
"3902",186,150
"3903",186,162
"3904",186,166
"3905",186,173
"3906",186,146
"3907",186,183
"3908",186,198
"3909",186,203
"3910",186,210
"3911",186,211
"3912",186,216
"3913",186,222
"3914",186,223
"3915",186,229
"3916",186,231
"3917",196,10
"3918",196,15
"3919",196,33
"3920",196,96
"3921",196,128
"3922",196,68
"3923",196,79
"3924",196,84
"3925",196,104
"3926",196,106
"3927",196,114
"3928",196,129
"3929",196,137
"3930",196,150
"3931",196,200
"3932",196,202
"3933",196,203
"3934",196,211
"3935",196,229
"3936",196,231
"3937",200,4
"3938",200,9
"3939",200,10
"3940",200,11
"3941",200,15
"3942",200,53
"3943",200,21
"3944",200,32
"3945",200,33
"3946",200,40
"3947",200,96
"3948",200,128
"3949",200,41
"3950",200,214
"3951",200,44
"3952",200,45
"3953",200,48
"3954",200,98
"3955",200,50
"3956",200,167
"3957",200,54
"3958",200,58
"3959",200,59
"3960",200,60
"3961",200,67
"3962",200,68
"3963",200,79
"3964",200,84
"3965",200,89
"3966",200,90
"3967",200,97
"3968",200,100
"3969",200,104
"3970",200,106
"3971",200,110
"3972",200,112
"3973",200,114
"3974",200,118
"3975",200,129
"3976",200,131
"3977",200,137
"3978",200,143
"3979",200,150
"3980",200,156
"3981",200,162
"3982",200,221
"3983",200,165
"3984",200,166
"3985",200,168
"3986",200,169
"3987",200,170
"3988",200,171
"3989",200,173
"3990",200,174
"3991",200,117
"3992",200,183
"3993",200,196
"3994",200,198
"3995",200,202
"3996",200,203
"3997",200,38
"3998",200,210
"3999",200,211
"4000",200,216
"4001",200,220
"4002",200,222
"4003",200,223
"4004",200,229
"4005",200,231
"4006",200,234
"4007",200,236
"4008",200,181
"4009",198,3
"4010",198,9
"4011",198,10
"4012",198,11
"4013",198,15
"4014",198,21
"4015",198,33
"4016",198,96
"4017",198,41
"4018",198,214
"4019",198,98
"4020",198,50
"4021",198,167
"4022",198,54
"4023",198,59
"4024",198,67
"4025",198,79
"4026",198,84
"4027",198,97
"4028",198,100
"4029",198,104
"4030",198,106
"4031",198,110
"4032",198,112
"4033",198,114
"4034",198,118
"4035",198,126
"4036",198,131
"4037",198,150
"4038",198,162
"4039",198,168
"4040",198,170
"4041",198,173
"4042",198,174
"4043",198,183
"4044",198,200
"4045",198,202
"4046",198,203
"4047",198,210
"4048",198,211
"4049",198,216
"4050",198,222
"4051",198,223
"4052",198,229
"4053",198,231
"4054",198,236
"4055",202,3
"4056",202,4
"4057",202,9
"4058",202,10
"4059",202,11
"4060",202,14
"4061",202,15
"4062",202,23
"4063",202,53
"4064",202,21
"4065",202,233
"4066",202,32
"4067",202,33
"4068",202,37
"4069",202,40
"4070",202,96
"4071",202,128
"4072",202,41
"4073",202,214
"4074",202,44
"4075",202,45
"4076",202,48
"4077",202,98
"4078",202,50
"4079",202,167
"4080",202,54
"4081",202,59
"4082",202,64
"4083",202,67
"4084",202,68
"4085",202,79
"4086",202,84
"4087",202,90
"4088",202,95
"4089",202,97
"4090",202,99
"4091",202,100
"4092",202,101
"4093",202,104
"4094",202,106
"4095",202,110
"4096",202,112
"4097",202,114
"4098",202,118
"4099",202,126
"4100",202,129
"4101",202,131
"4102",202,133
"4103",202,137
"4104",202,143
"4105",202,150
"4106",202,156
"4107",202,157
"4108",202,158
"4109",202,162
"4110",202,221
"4111",202,165
"4112",202,166
"4113",202,169
"4114",202,170
"4115",202,171
"4116",202,173
"4117",202,174
"4118",202,117
"4119",202,146
"4120",202,183
"4121",202,184
"4122",202,186
"4123",202,196
"4124",202,200
"4125",202,203
"4126",202,38
"4127",202,210
"4128",202,211
"4129",202,216
"4130",202,217
"4131",202,220
"4132",202,222
"4133",202,223
"4134",202,226
"4135",202,229
"4136",202,231
"4137",202,234
"4138",202,236
"4139",202,181
"4140",203,3
"4141",203,4
"4142",203,9
"4143",203,10
"4144",203,11
"4145",203,14
"4146",203,15
"4147",203,53
"4148",203,19
"4149",203,21
"4150",203,233
"4151",203,32
"4152",203,33
"4153",203,37
"4154",203,40
"4155",203,96
"4156",203,128
"4157",203,41
"4158",203,214
"4159",203,44
"4160",203,45
"4161",203,48
"4162",203,98
"4163",203,50
"4164",203,54
"4165",203,58
"4166",203,59
"4167",203,60
"4168",203,64
"4169",203,67
"4170",203,68
"4171",203,79
"4172",203,84
"4173",203,89
"4174",203,90
"4175",203,95
"4176",203,97
"4177",203,99
"4178",203,100
"4179",203,101
"4180",203,104
"4181",203,106
"4182",203,110
"4183",203,112
"4184",203,114
"4185",203,118
"4186",203,126
"4187",203,129
"4188",203,131
"4189",203,133
"4190",203,137
"4191",203,143
"4192",203,150
"4193",203,156
"4194",203,157
"4195",203,158
"4196",203,162
"4197",203,221
"4198",203,165
"4199",203,166
"4200",203,169
"4201",203,170
"4202",203,171
"4203",203,173
"4204",203,174
"4205",203,117
"4206",203,146
"4207",203,183
"4208",203,184
"4209",203,200
"4210",203,198
"4211",203,202
"4212",203,38
"4213",203,210
"4214",203,211
"4215",203,216
"4216",203,217
"4217",203,220
"4218",203,222
"4219",203,223
"4220",203,226
"4221",203,229
"4222",203,231
"4223",203,234
"4224",203,236
"4225",203,181
"4226",38,3
"4227",38,4
"4228",38,9
"4229",38,10
"4230",38,11
"4231",38,14
"4232",38,15
"4233",38,19
"4234",38,21
"4235",38,33
"4236",38,40
"4237",38,96
"4238",38,41
"4239",38,214
"4240",38,44
"4241",38,48
"4242",38,98
"4243",38,50
"4244",38,167
"4245",38,54
"4246",38,58
"4247",38,59
"4248",38,60
"4249",38,67
"4250",38,68
"4251",38,79
"4252",38,84
"4253",38,89
"4254",38,90
"4255",38,95
"4256",38,97
"4257",38,99
"4258",38,100
"4259",38,101
"4260",38,104
"4261",38,106
"4262",38,110
"4263",38,112
"4264",38,114
"4265",38,118
"4266",38,126
"4267",38,131
"4268",38,133
"4269",38,137
"4270",38,143
"4271",38,150
"4272",38,156
"4273",38,157
"4274",38,158
"4275",38,162
"4276",38,221
"4277",38,165
"4278",38,166
"4279",38,168
"4280",38,169
"4281",38,170
"4282",38,171
"4283",38,173
"4284",38,174
"4285",38,117
"4286",38,183
"4287",38,196
"4288",38,200
"4289",38,198
"4290",38,202
"4291",38,203
"4292",38,210
"4293",38,211
"4294",38,216
"4295",38,222
"4296",38,223
"4297",38,226
"4298",38,229
"4299",38,231
"4300",38,234
"4301",38,236
"4302",38,181
"4303",210,4
"4304",210,9
"4305",210,10
"4306",210,11
"4307",210,14
"4308",210,15
"4309",210,23
"4310",210,53
"4311",210,19
"4312",210,21
"4313",210,32
"4314",210,33
"4315",210,40
"4316",210,96
"4317",210,41
"4318",210,214
"4319",210,44
"4320",210,48
"4321",210,98
"4322",210,50
"4323",210,167
"4324",210,54
"4325",210,58
"4326",210,59
"4327",210,60
"4328",210,64
"4329",210,67
"4330",210,68
"4331",210,79
"4332",210,84
"4333",210,89
"4334",210,90
"4335",210,95
"4336",210,97
"4337",210,99
"4338",210,100
"4339",210,101
"4340",210,104
"4341",210,106
"4342",210,110
"4343",210,112
"4344",210,114
"4345",210,118
"4346",210,126
"4347",210,131
"4348",210,143
"4349",210,150
"4350",210,156
"4351",210,157
"4352",210,162
"4353",210,221
"4354",210,165
"4355",210,166
"4356",210,169
"4357",210,170
"4358",210,171
"4359",210,173
"4360",210,174
"4361",210,117
"4362",210,146
"4363",210,183
"4364",210,186
"4365",210,200
"4366",210,198
"4367",210,202
"4368",210,203
"4369",210,38
"4370",210,211
"4371",210,216
"4372",210,220
"4373",210,222
"4374",210,223
"4375",210,226
"4376",210,229
"4377",210,231
"4378",210,234
"4379",210,236
"4380",211,3
"4381",211,4
"4382",211,9
"4383",211,10
"4384",211,11
"4385",211,14
"4386",211,15
"4387",211,53
"4388",211,19
"4389",211,21
"4390",211,233
"4391",211,32
"4392",211,33
"4393",211,37
"4394",211,40
"4395",211,96
"4396",211,128
"4397",211,41
"4398",211,214
"4399",211,44
"4400",211,45
"4401",211,48
"4402",211,98
"4403",211,50
"4404",211,167
"4405",211,54
"4406",211,58
"4407",211,59
"4408",211,60
"4409",211,67
"4410",211,68
"4411",211,79
"4412",211,89
"4413",211,90
"4414",211,95
"4415",211,97
"4416",211,99
"4417",211,100
"4418",211,101
"4419",211,104
"4420",211,106
"4421",211,110
"4422",211,112
"4423",211,114
"4424",211,118
"4425",211,126
"4426",211,129
"4427",211,131
"4428",211,133
"4429",211,137
"4430",211,143
"4431",211,150
"4432",211,156
"4433",211,157
"4434",211,158
"4435",211,162
"4436",211,221
"4437",211,165
"4438",211,166
"4439",211,168
"4440",211,169
"4441",211,170
"4442",211,171
"4443",211,173
"4444",211,174
"4445",211,117
"4446",211,146
"4447",211,183
"4448",211,184
"4449",211,186
"4450",211,196
"4451",211,200
"4452",211,198
"4453",211,202
"4454",211,203
"4455",211,38
"4456",211,210
"4457",211,216
"4458",211,217
"4459",211,220
"4460",211,222
"4461",211,223
"4462",211,226
"4463",211,229
"4464",211,231
"4465",211,234
"4466",211,236
"4467",211,181
"4468",216,3
"4469",216,4
"4470",216,9
"4471",216,10
"4472",216,11
"4473",216,14
"4474",216,15
"4475",216,23
"4476",216,53
"4477",216,21
"4478",216,233
"4479",216,32
"4480",216,33
"4481",216,40
"4482",216,96
"4483",216,128
"4484",216,41
"4485",216,214
"4486",216,44
"4487",216,45
"4488",216,48
"4489",216,50
"4490",216,167
"4491",216,54
"4492",216,58
"4493",216,59
"4494",216,60
"4495",216,64
"4496",216,67
"4497",216,68
"4498",216,79
"4499",216,84
"4500",216,89
"4501",216,90
"4502",216,97
"4503",216,99
"4504",216,100
"4505",216,101
"4506",216,104
"4507",216,106
"4508",216,110
"4509",216,112
"4510",216,114
"4511",216,118
"4512",216,126
"4513",216,129
"4514",216,131
"4515",216,133
"4516",216,137
"4517",216,143
"4518",216,150
"4519",216,156
"4520",216,158
"4521",216,162
"4522",216,221
"4523",216,165
"4524",216,166
"4525",216,168
"4526",216,169
"4527",216,170
"4528",216,171
"4529",216,173
"4530",216,174
"4531",216,117
"4532",216,146
"4533",216,183
"4534",216,184
"4535",216,196
"4536",216,200
"4537",216,198
"4538",216,202
"4539",216,203
"4540",216,38
"4541",216,210
"4542",216,211
"4543",216,217
"4544",216,220
"4545",216,222
"4546",216,223
"4547",216,226
"4548",216,229
"4549",216,231
"4550",216,234
"4551",216,236
"4552",216,181
"4553",217,4
"4554",217,15
"4555",217,53
"4556",217,21
"4557",217,233
"4558",217,32
"4559",217,96
"4560",217,41
"4561",217,214
"4562",217,54
"4563",217,68
"4564",217,79
"4565",217,90
"4566",217,100
"4567",217,101
"4568",217,104
"4569",217,106
"4570",217,110
"4571",217,131
"4572",217,133
"4573",217,143
"4574",217,150
"4575",217,158
"4576",217,169
"4577",217,173
"4578",217,174
"4579",217,200
"4580",217,202
"4581",217,203
"4582",217,211
"4583",217,216
"4584",217,229
"4585",217,231
"4586",220,10
"4587",220,11
"4588",220,14
"4589",220,15
"4590",220,23
"4591",220,19
"4592",220,21
"4593",220,33
"4594",220,40
"4595",220,96
"4596",220,41
"4597",220,214
"4598",220,44
"4599",220,48
"4600",220,50
"4601",220,54
"4602",220,67
"4603",220,68
"4604",220,79
"4605",220,84
"4606",220,100
"4607",220,104
"4608",220,106
"4609",220,110
"4610",220,114
"4611",220,131
"4612",220,150
"4613",220,162
"4614",220,221
"4615",220,166
"4616",220,171
"4617",220,200
"4618",220,203
"4619",220,210
"4620",220,211
"4621",220,216
"4622",220,229
"4623",220,231
"4624",220,236
"4625",222,4
"4626",222,10
"4627",222,11
"4628",222,15
"4629",222,53
"4630",222,233
"4631",222,32
"4632",222,33
"4633",222,96
"4634",222,41
"4635",222,214
"4636",222,50
"4637",222,54
"4638",222,59
"4639",222,68
"4640",222,84
"4641",222,97
"4642",222,99
"4643",222,100
"4644",222,101
"4645",222,104
"4646",222,106
"4647",222,110
"4648",222,112
"4649",222,114
"4650",222,118
"4651",222,131
"4652",222,133
"4653",222,143
"4654",222,150
"4655",222,156
"4656",222,158
"4657",222,162
"4658",222,221
"4659",222,173
"4660",222,174
"4661",222,183
"4662",222,186
"4663",222,200
"4664",222,202
"4665",222,203
"4666",222,210
"4667",222,211
"4668",222,217
"4669",222,223
"4670",222,229
"4671",222,231
"4672",223,3
"4673",223,4
"4674",223,9
"4675",223,10
"4676",223,11
"4677",223,14
"4678",223,15
"4679",223,53
"4680",223,19
"4681",223,21
"4682",223,233
"4683",223,32
"4684",223,33
"4685",223,40
"4686",223,96
"4687",223,41
"4688",223,214
"4689",223,44
"4690",223,48
"4691",223,98
"4692",223,50
"4693",223,167
"4694",223,54
"4695",223,58
"4696",223,59
"4697",223,67
"4698",223,68
"4699",223,79
"4700",223,84
"4701",223,89
"4702",223,90
"4703",223,95
"4704",223,97
"4705",223,99
"4706",223,100
"4707",223,101
"4708",223,104
"4709",223,106
"4710",223,110
"4711",223,112
"4712",223,114
"4713",223,118
"4714",223,126
"4715",223,129
"4716",223,131
"4717",223,133
"4718",223,137
"4719",223,143
"4720",223,150
"4721",223,156
"4722",223,162
"4723",223,221
"4724",223,165
"4725",223,166
"4726",223,169
"4727",223,170
"4728",223,171
"4729",223,173
"4730",223,174
"4731",223,117
"4732",223,146
"4733",223,183
"4734",223,186
"4735",223,196
"4736",223,200
"4737",223,198
"4738",223,202
"4739",223,203
"4740",223,38
"4741",223,210
"4742",223,211
"4743",223,216
"4744",223,217
"4745",223,220
"4746",223,222
"4747",223,226
"4748",223,229
"4749",223,234
"4750",223,236
"4751",223,181
"4752",226,10
"4753",226,15
"4754",226,20
"4755",226,32
"4756",226,96
"4757",226,41
"4758",226,214
"4759",226,54
"4760",226,59
"4761",226,68
"4762",226,79
"4763",226,84
"4764",226,95
"4765",226,100
"4766",226,104
"4767",226,106
"4768",226,110
"4769",226,114
"4770",226,129
"4771",226,131
"4772",226,150
"4773",226,162
"4774",226,165
"4775",226,174
"4776",226,183
"4777",226,184
"4778",226,186
"4779",226,200
"4780",226,202
"4781",226,203
"4782",226,210
"4783",226,211
"4784",226,229
"4785",226,231
"4786",229,3
"4787",229,4
"4788",229,9
"4789",229,10
"4790",229,11
"4791",229,14
"4792",229,15
"4793",229,23
"4794",229,53
"4795",229,19
"4796",229,20
"4797",229,21
"4798",229,233
"4799",229,32
"4800",229,33
"4801",229,37
"4802",229,40
"4803",229,96
"4804",229,128
"4805",229,41
"4806",229,214
"4807",229,44
"4808",229,45
"4809",229,48
"4810",229,98
"4811",229,50
"4812",229,167
"4813",229,54
"4814",229,58
"4815",229,59
"4816",229,60
"4817",229,64
"4818",229,67
"4819",229,68
"4820",229,79
"4821",229,84
"4822",229,89
"4823",229,90
"4824",229,95
"4825",229,97
"4826",229,99
"4827",229,100
"4828",229,101
"4829",229,104
"4830",229,106
"4831",229,110
"4832",229,112
"4833",229,114
"4834",229,118
"4835",229,126
"4836",229,129
"4837",229,131
"4838",229,133
"4839",229,137
"4840",229,143
"4841",229,150
"4842",229,156
"4843",229,157
"4844",229,158
"4845",229,162
"4846",229,221
"4847",229,165
"4848",229,166
"4849",229,168
"4850",229,169
"4851",229,170
"4852",229,171
"4853",229,173
"4854",229,174
"4855",229,117
"4856",229,146
"4857",229,183
"4858",229,184
"4859",229,186
"4860",229,196
"4861",229,200
"4862",229,198
"4863",229,202
"4864",229,203
"4865",229,38
"4866",229,210
"4867",229,211
"4868",229,216
"4869",229,217
"4870",229,220
"4871",229,222
"4872",229,223
"4873",229,226
"4874",229,231
"4875",229,234
"4876",229,236
"4877",229,181
"4878",231,3
"4879",231,4
"4880",231,9
"4881",231,10
"4882",231,11
"4883",231,14
"4884",231,15
"4885",231,23
"4886",231,53
"4887",231,19
"4888",231,20
"4889",231,21
"4890",231,233
"4891",231,32
"4892",231,33
"4893",231,37
"4894",231,40
"4895",231,96
"4896",231,128
"4897",231,41
"4898",231,214
"4899",231,44
"4900",231,48
"4901",231,98
"4902",231,50
"4903",231,167
"4904",231,54
"4905",231,58
"4906",231,59
"4907",231,60
"4908",231,64
"4909",231,67
"4910",231,68
"4911",231,79
"4912",231,84
"4913",231,89
"4914",231,90
"4915",231,95
"4916",231,97
"4917",231,99
"4918",231,100
"4919",231,101
"4920",231,104
"4921",231,106
"4922",231,110
"4923",231,112
"4924",231,114
"4925",231,118
"4926",231,126
"4927",231,129
"4928",231,131
"4929",231,133
"4930",231,137
"4931",231,143
"4932",231,150
"4933",231,156
"4934",231,157
"4935",231,158
"4936",231,162
"4937",231,221
"4938",231,165
"4939",231,166
"4940",231,168
"4941",231,169
"4942",231,170
"4943",231,171
"4944",231,173
"4945",231,174
"4946",231,117
"4947",231,146
"4948",231,183
"4949",231,184
"4950",231,186
"4951",231,196
"4952",231,200
"4953",231,198
"4954",231,202
"4955",231,203
"4956",231,38
"4957",231,210
"4958",231,211
"4959",231,216
"4960",231,217
"4961",231,220
"4962",231,222
"4963",231,223
"4964",231,226
"4965",231,229
"4966",231,234
"4967",231,236
"4968",231,181
"4969",234,4
"4970",234,9
"4971",234,10
"4972",234,11
"4973",234,14
"4974",234,15
"4975",234,19
"4976",234,21
"4977",234,32
"4978",234,33
"4979",234,40
"4980",234,96
"4981",234,41
"4982",234,214
"4983",234,44
"4984",234,50
"4985",234,54
"4986",234,58
"4987",234,59
"4988",234,67
"4989",234,68
"4990",234,79
"4991",234,100
"4992",234,101
"4993",234,104
"4994",234,106
"4995",234,110
"4996",234,118
"4997",234,143
"4998",234,150
"4999",234,156
"5000",234,162
"5001",234,165
"5002",234,169
"5003",234,170
"5004",234,173
"5005",234,174
"5006",234,117
"5007",234,183
"5008",234,202
"5009",234,203
"5010",234,210
"5011",234,211
"5012",234,220
"5013",234,223
"5014",234,229
"5015",234,231
"5016",234,236
"5017",236,9
"5018",236,10
"5019",236,11
"5020",236,14
"5021",236,15
"5022",236,23
"5023",236,19
"5024",236,21
"5025",236,33
"5026",236,40
"5027",236,96
"5028",236,214
"5029",236,44
"5030",236,48
"5031",236,54
"5032",236,58
"5033",236,59
"5034",236,60
"5035",236,68
"5036",236,79
"5037",236,89
"5038",236,95
"5039",236,100
"5040",236,104
"5041",236,106
"5042",236,110
"5043",236,126
"5044",236,150
"5045",236,157
"5046",236,162
"5047",236,166
"5048",236,170
"5049",236,174
"5050",236,200
"5051",236,202
"5052",236,203
"5053",236,210
"5054",236,211
"5055",236,220
"5056",236,229
"5057",236,231
"5058",236,234
"5059",181,9
"5060",181,10
"5061",181,11
"5062",181,15
"5063",181,20
"5064",181,21
"5065",181,32
"5066",181,33
"5067",181,96
"5068",181,41
"5069",181,214
"5070",181,98
"5071",181,50
"5072",181,167
"5073",181,54
"5074",181,59
"5075",181,67
"5076",181,68
"5077",181,79
"5078",181,84
"5079",181,97
"5080",181,100
"5081",181,101
"5082",181,104
"5083",181,106
"5084",181,110
"5085",181,114
"5086",181,118
"5087",181,129
"5088",181,131
"5089",181,137
"5090",181,143
"5091",181,150
"5092",181,156
"5093",181,162
"5094",181,165
"5095",181,169
"5096",181,171
"5097",181,173
"5098",181,174
"5099",181,184
"5100",181,196
"5101",181,200
"5102",181,198
"5103",181,202
"5104",181,203
"5105",181,38
"5106",181,210
"5107",181,211
"5108",181,216
"5109",181,222
"5110",181,223
"5111",181,226
"5112",181,229
"5113",181,231
"5114",181,234
"5115",181,236
